lat	long	Type
43.66305015	-70.21848355	Restricted De Facto MPAs
43.66305015	-70.21348355	Restricted De Facto MPAs
43.66305015	-69.82348355	Restricted De Facto MPAs
43.66305015	-69.81848355	Restricted De Facto MPAs
43.66305015	-69.81348355	Restricted De Facto MPAs
43.66305015	-69.80848355	Restricted De Facto MPAs
43.66305015	-69.80348355	Restricted De Facto MPAs
43.66305015	-69.79848355	Restricted De Facto MPAs
43.66305015	-69.79348355	Restricted De Facto MPAs
43.66305015	-69.78848355	Restricted De Facto MPAs
43.66305015	-69.78348355	Restricted De Facto MPAs
43.66305015	-69.77848355	Restricted De Facto MPAs
43.66305015	-69.77348355	Restricted De Facto MPAs
43.66305015	-69.76848355	Restricted De Facto MPAs
43.65805015	-70.21848355	Restricted De Facto MPAs
43.65805015	-70.21348355	Restricted De Facto MPAs
43.65805015	-70.20848355	Restricted De Facto MPAs
43.65805015	-70.20348355	Restricted De Facto MPAs
43.65805015	-69.82348355	Restricted De Facto MPAs
43.65805015	-69.81848355	Restricted De Facto MPAs
43.65805015	-69.81348355	Restricted De Facto MPAs
43.65805015	-69.80848355	Restricted De Facto MPAs
43.65805015	-69.80348355	Restricted De Facto MPAs
43.65805015	-69.79848355	Restricted De Facto MPAs
43.65805015	-69.79348355	Restricted De Facto MPAs
43.65805015	-69.78848355	Restricted De Facto MPAs
43.65805015	-69.78348355	Restricted De Facto MPAs
43.65805015	-69.77848355	Restricted De Facto MPAs
43.65805015	-69.77348355	Restricted De Facto MPAs
43.65805015	-69.76848355	Restricted De Facto MPAs
43.65305015	-70.21348355	Restricted De Facto MPAs
43.65305015	-70.20348355	Restricted De Facto MPAs
43.65305015	-69.82348355	Restricted De Facto MPAs
43.65305015	-69.81848355	Restricted De Facto MPAs
43.65305015	-69.81348355	Restricted De Facto MPAs
43.65305015	-69.80848355	Restricted De Facto MPAs
43.65305015	-69.80348355	Restricted De Facto MPAs
43.65305015	-69.79848355	Restricted De Facto MPAs
43.65305015	-69.79348355	Restricted De Facto MPAs
43.65305015	-69.78848355	Restricted De Facto MPAs
43.65305015	-69.78348355	Restricted De Facto MPAs
43.65305015	-69.77848355	Restricted De Facto MPAs
43.65305015	-69.77348355	Restricted De Facto MPAs
43.65305015	-69.76848355	Restricted De Facto MPAs
43.64805015	-70.24848355	Restricted De Facto MPAs
43.64805015	-70.20848355	Restricted De Facto MPAs
43.64805015	-70.20348355	Restricted De Facto MPAs
43.64805015	-69.82348355	Restricted De Facto MPAs
43.64805015	-69.81848355	Restricted De Facto MPAs
43.64805015	-69.81348355	Restricted De Facto MPAs
43.64805015	-69.80848355	Restricted De Facto MPAs
43.64805015	-69.80348355	Restricted De Facto MPAs
43.64805015	-69.79848355	Restricted De Facto MPAs
43.64805015	-69.79348355	Restricted De Facto MPAs
43.64805015	-69.78848355	Restricted De Facto MPAs
43.64805015	-69.78348355	Restricted De Facto MPAs
43.64805015	-69.77848355	Restricted De Facto MPAs
43.64805015	-69.77348355	Restricted De Facto MPAs
43.64805015	-69.76848355	Restricted De Facto MPAs
43.64305015	-70.20848355	Restricted De Facto MPAs
43.64305015	-69.82348355	Restricted De Facto MPAs
43.64305015	-69.81848355	Restricted De Facto MPAs
43.64305015	-69.81348355	Restricted De Facto MPAs
43.64305015	-69.80848355	Restricted De Facto MPAs
43.64305015	-69.80348355	Restricted De Facto MPAs
43.64305015	-69.79848355	Restricted De Facto MPAs
43.64305015	-69.79348355	Restricted De Facto MPAs
43.64305015	-69.78848355	Restricted De Facto MPAs
43.64305015	-69.78348355	Restricted De Facto MPAs
43.64305015	-69.77848355	Restricted De Facto MPAs
43.64305015	-69.77348355	Restricted De Facto MPAs
43.64305015	-69.76848355	Restricted De Facto MPAs
43.34305015	-70.45848355	Restricted De Facto MPAs
43.34305015	-70.45348355	Restricted De Facto MPAs
43.33805015	-70.46348355	Restricted De Facto MPAs
43.33805015	-70.45848355	Restricted De Facto MPAs
43.10805015	-70.46348355	Restricted De Facto MPAs
43.10805015	-70.45848355	Restricted De Facto MPAs
43.10805015	-70.45348355	Restricted De Facto MPAs
43.10805015	-70.44848355	Restricted De Facto MPAs
43.10305015	-70.46348355	Restricted De Facto MPAs
43.10305015	-70.45848355	Restricted De Facto MPAs
43.10305015	-70.45348355	Restricted De Facto MPAs
43.10305015	-70.44848355	Restricted De Facto MPAs
43.10305015	-70.44348355	Restricted De Facto MPAs
43.09805015	-70.45848355	Restricted De Facto MPAs
43.09805015	-70.45348355	Restricted De Facto MPAs
43.09805015	-70.44848355	Restricted De Facto MPAs
43.07805015	-70.73848355	Restricted De Facto MPAs
43.07805015	-70.72348355	Restricted De Facto MPAs
43.07305015	-70.72848355	Restricted De Facto MPAs
43.07305015	-70.72348355	Restricted De Facto MPAs
43.07305015	-70.71848355	Restricted De Facto MPAs
43.00305015	-70.60848355	Restricted De Facto MPAs
43.00305015	-70.60348355	Restricted De Facto MPAs
43.00305015	-70.59848355	Restricted De Facto MPAs
42.55305015	-70.88848355	Restricted De Facto MPAs
42.54805015	-70.86848355	Restricted De Facto MPAs
42.54805015	-70.85348355	Restricted De Facto MPAs
42.54805015	-70.84848355	Restricted De Facto MPAs
42.54305015	-70.86348355	Restricted De Facto MPAs
42.54305015	-70.85848355	Restricted De Facto MPAs
42.53805015	-70.87348355	Restricted De Facto MPAs
42.53805015	-70.86848355	Restricted De Facto MPAs
42.53305015	-70.87848355	Restricted De Facto MPAs
42.52805015	-70.88348355	Restricted De Facto MPAs
42.51805015	-70.86848355	Restricted De Facto MPAs
42.51305015	-70.88348355	Restricted De Facto MPAs
42.51305015	-70.87348355	Restricted De Facto MPAs
42.51305015	-70.86848355	Restricted De Facto MPAs
42.51305015	-70.84348355	Restricted De Facto MPAs
42.51305015	-70.83848355	Restricted De Facto MPAs
42.50805015	-70.88348355	Restricted De Facto MPAs
42.50805015	-70.87848355	Restricted De Facto MPAs
42.50805015	-70.87348355	Restricted De Facto MPAs
42.50805015	-70.83848355	Restricted De Facto MPAs
42.50305015	-70.88348355	Restricted De Facto MPAs
42.50305015	-70.87848355	Restricted De Facto MPAs
42.50305015	-70.84348355	Restricted De Facto MPAs
42.50305015	-70.83848355	Restricted De Facto MPAs
42.49805015	-70.84848355	Restricted De Facto MPAs
42.49305015	-70.85348355	Restricted De Facto MPAs
42.49305015	-70.84848355	Restricted De Facto MPAs
42.35805015	-71.03348355	Restricted De Facto MPAs
42.35305015	-71.02348355	Restricted De Facto MPAs
42.34305015	-70.97848355	Restricted De Facto MPAs
42.34305015	-70.97348355	Restricted De Facto MPAs
42.34305015	-70.96848355	Restricted De Facto MPAs
42.34305015	-70.96348355	Restricted De Facto MPAs
42.33805015	-70.97848355	Restricted De Facto MPAs
42.33805015	-70.97348355	Restricted De Facto MPAs
42.33805015	-70.96848355	Restricted De Facto MPAs
42.33805015	-70.96348355	Restricted De Facto MPAs
42.33305015	-71.00848355	Restricted De Facto MPAs
42.33305015	-71.00348355	Restricted De Facto MPAs
42.32805015	-71.02848355	Restricted De Facto MPAs
42.32805015	-71.02348355	Restricted De Facto MPAs
42.32805015	-71.01848355	Restricted De Facto MPAs
42.32805015	-71.01348355	Restricted De Facto MPAs
42.32805015	-71.00848355	Restricted De Facto MPAs
42.32805015	-71.00348355	Restricted De Facto MPAs
42.32305015	-71.01848355	Restricted De Facto MPAs
42.32305015	-71.01348355	Restricted De Facto MPAs
42.32305015	-70.95848355	Restricted De Facto MPAs
42.32305015	-70.95348355	Restricted De Facto MPAs
42.32305015	-70.94848355	Restricted De Facto MPAs
42.32305015	-70.94348355	Restricted De Facto MPAs
42.32305015	-70.93848355	Restricted De Facto MPAs
42.31805015	-70.96348355	Restricted De Facto MPAs
42.31805015	-70.95848355	Restricted De Facto MPAs
42.31805015	-70.95348355	Restricted De Facto MPAs
42.31805015	-70.94848355	Restricted De Facto MPAs
42.31805015	-70.94348355	Restricted De Facto MPAs
42.31805015	-70.93848355	Restricted De Facto MPAs
42.31805015	-70.93348355	Restricted De Facto MPAs
42.31305015	-71.04348355	Restricted De Facto MPAs
42.30805015	-71.04348355	Restricted De Facto MPAs
42.30805015	-71.03848355	Restricted De Facto MPAs
42.30805015	-70.95348355	Restricted De Facto MPAs
42.30805015	-70.94848355	Restricted De Facto MPAs
42.30805015	-70.94348355	Restricted De Facto MPAs
42.30305015	-70.95348355	Restricted De Facto MPAs
42.30305015	-70.94848355	Restricted De Facto MPAs
42.30305015	-70.94348355	Restricted De Facto MPAs
42.30305015	-70.93848355	Restricted De Facto MPAs
42.30305015	-70.93348355	Restricted De Facto MPAs
42.30305015	-70.92848355	Restricted De Facto MPAs
42.30305015	-70.89348355	Restricted De Facto MPAs
42.29805015	-70.94848355	Restricted De Facto MPAs
42.29805015	-70.94348355	Restricted De Facto MPAs
42.29805015	-70.93848355	Restricted De Facto MPAs
42.29305015	-71.00348355	Restricted De Facto MPAs
42.29305015	-70.94848355	Restricted De Facto MPAs
42.29305015	-70.94348355	Restricted De Facto MPAs
42.29305015	-70.89848355	Restricted De Facto MPAs
42.29305015	-70.89348355	Restricted De Facto MPAs
42.28805015	-71.01848355	Restricted De Facto MPAs
42.28805015	-71.01348355	Restricted De Facto MPAs
42.28805015	-71.00848355	Restricted De Facto MPAs
42.28805015	-71.00348355	Restricted De Facto MPAs
42.28805015	-70.99848355	Restricted De Facto MPAs
42.28805015	-70.99348355	Restricted De Facto MPAs
42.28805015	-70.89848355	Restricted De Facto MPAs
42.28805015	-70.89348355	Restricted De Facto MPAs
42.28805015	-70.88848355	Restricted De Facto MPAs
42.28305015	-71.01848355	Restricted De Facto MPAs
42.28305015	-71.01348355	Restricted De Facto MPAs
42.28305015	-71.00848355	Restricted De Facto MPAs
42.28305015	-71.00348355	Restricted De Facto MPAs
42.28305015	-70.99848355	Restricted De Facto MPAs
42.27805015	-71.00848355	Restricted De Facto MPAs
42.27805015	-71.00348355	Restricted De Facto MPAs
42.27805015	-70.94848355	Restricted De Facto MPAs
42.27305015	-70.94848355	Restricted De Facto MPAs
42.27305015	-70.94348355	Restricted De Facto MPAs
42.26805015	-70.99348355	Restricted De Facto MPAs
42.26805015	-70.94848355	Restricted De Facto MPAs
42.26805015	-70.94348355	Restricted De Facto MPAs
42.26305015	-70.88848355	Restricted De Facto MPAs
42.25805015	-70.88848355	Restricted De Facto MPAs
42.25305015	-70.94348355	Restricted De Facto MPAs
42.24805015	-70.95348355	Restricted De Facto MPAs
